 Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z
0.004394531,0.4868164,-0.91064453,0.083496094,0.35742188,-0.8811035
-0.011962891,0.51708984,-1.0332031,0.004394531,0.4868164,-0.91064453
-0.03149414,0.49072266,-1.0759277,-0.011962891,0.51708984,-1.0332031
0.032714844,0.4567871,-0.9423828,-0.03149414,0.49072266,-1.0759277
0.031982422,0.33862305,-0.8261719,0.032714844,0.4567871,-0.9423828
0.024169922,0.3239746,-0.81103516,0.031982422,0.33862305,-0.8261719
0.04321289,0.43847656,-0.8977051,0.024169922,0.3239746,-0.81103516
0.041748047,0.46118164,-0.91381836,0.04321289,0.43847656,-0.8977051
0.008300781,0.4416504,-0.9370117,0.041748047,0.46118164,-0.91381836
2.44E-04,0.4350586,-0.83251953,0.008300781,0.4416504,-0.9370117
0.013427734,0.35473633,-0.79003906,2.44E-04,0.4350586,-0.83251953
0.029785156,0.35498047,-0.7819824,0.013427734,0.35473633,-0.79003906
0.024414063,0.37646484,-0.78125,0.029785156,0.35498047,-0.7819824
-0.036376953,0.31323242,-0.92163086,0.024414063,0.37646484,-0.78125
-0.05493164,0.34033203,-0.9890137,-0.036376953,0.31323242,-0.92163086
0.047851563,0.39941406,-0.892334,-0.05493164,0.34033203,-0.9890137
0.021240234,0.4230957,-0.76123047,0.047851563,0.39941406,-0.892334
-0.011962891,0.36938477,-0.7363281,0.021240234,0.4230957,-0.76123047
0.018798828,0.40625,-0.9616699,-0.011962891,0.36938477,-0.7363281
0.052978516,0.4897461,-1.0266113,0.018798828,0.40625,-0.9616699
0.061279297,0.42871094,-0.9538574,0.052978516,0.4897461,-1.0266113
0.003173828,0.4465332,-0.9406738,0.061279297,0.42871094,-0.9538574
0.036132813,0.46118164,-0.9655762,0.003173828,0.4465332,-0.9406738
0.012695313,0.39746094,-0.99243164,0.036132813,0.46118164,-0.9655762
0.0078125,0.40625,-0.970459,0.012695313,0.39746094,-0.99243164
0.003662109,0.35180664,-0.9206543,0.0078125,0.40625,-0.970459
-2.44E-04,0.34033203,-0.89697266,0.0078125,0.40625,-0.970459
0.030517578,0.36328125,-0.907959,-2.44E-04,0.34033203,-0.89697266
0.051513672,0.37329102,-0.8991699,0.030517578,0.36328125,-0.907959
0.055908203,0.38256836,-0.8964844,0.030517578,0.36328125,-0.907959
0.037841797,0.35839844,-0.94091797,0.055908203,0.38256836,-0.8964844
-0.005615234,0.40185547,-1.0314941,0.037841797,0.35839844,-0.94091797
0.005615234,0.4309082,-1.0756836,0.037841797,0.35839844,-0.94091797
0.036621094,0.4506836,-0.94750977,0.005615234,0.4309082,-1.0756836
0.007324219,0.33398438,-0.8623047,0.036621094,0.4506836,-0.94750977
0.007568359,0.30517578,-0.8171387,0.036621094,0.4506836,-0.94750977
0.001708984,0.3659668,-0.8635254,0.007568359,0.30517578,-0.8171387
0.02368164,0.35253906,-0.9304199,0.001708984,0.3659668,-0.8635254
0.02319336,0.3918457,-0.9501953,0.001708984,0.3659668,-0.8635254
-0.015625,0.37524414,-0.9333496,0.02319336,0.3918457,-0.9501953
-0.03540039,0.27954102,-0.97021484,-0.015625,0.37524414,-0.9333496
-0.013183594,0.359375,-0.95874023,-0.015625,0.37524414,-0.9333496
2.44E-04,0.3762207,-0.92211914,-0.013183594,0.359375,-0.95874023
0.016113281,0.28637695,-1.0246582,2.44E-04,0.3762207,-0.92211914
0.018310547,0.3359375,-1.0227051,2.44E-04,0.3762207,-0.92211914
-0.020751953,0.37597656,-0.9892578,0.018310547,0.3359375,-1.0227051
0.01953125,0.36010742,-0.920166,-0.020751953,0.37597656,-0.9892578
0.022705078,0.3569336,-0.89990234,-0.020751953,0.37597656,-0.9892578
-0.019042969,0.3137207,-0.9033203,0.022705078,0.3569336,-0.89990234
-0.020751953,0.3317871,-0.92211914,-0.019042969,0.3137207,-0.9033203
-0.006103516,0.28588867,-0.92333984,-0.020751953,0.3317871,-0.92211914
-0.010009766,0.3149414,-0.84936523,-0.006103516,0.28588867,-0.92333984
-0.014404297,0.3642578,-0.8684082,-0.010009766,0.3149414,-0.84936523
0.006835938,0.29760742,-0.9108887,-0.014404297,0.3642578,-0.8684082
0.056396484,0.2919922,-0.9057617,0.006835938,0.29760742,-0.9108887
0.04321289,0.27514648,-0.85498047,0.056396484,0.2919922,-0.9057617
0.030273438,0.2697754,-0.83862305,0.04321289,0.27514648,-0.85498047
0.052978516,0.46826172,-0.6672363,0.030273438,0.2697754,-0.83862305
0.072753906,0.41748047,-0.6730957,0.052978516,0.46826172,-0.6672363
0.103515625,0.32910156,-0.6726074,0.072753906,0.41748047,-0.6730957
0.08129883,0.22167969,-0.65527344,0.103515625,0.32910156,-0.6726074
0.05810547,0.3100586,-0.58862305,0.08129883,0.22167969,-0.65527344
0.0871582,0.35131836,-0.48950195,0.05810547,0.3100586,-0.58862305
0.119628906,0.49316406,-0.3515625,0.0871582,0.35131836,-0.48950195
0.09765625,0.4958496,-0.39819336,0.119628906,0.49316406,-0.3515625
0.09350586,0.48266602,-0.43554688,0.09765625,0.4958496,-0.39819336
0.10668945,0.49926758,-0.40283203,0.09350586,0.48266602,-0.43554688
0.083984375,0.5161133,-0.34814453,0.10668945,0.49926758,-0.40283203
0.051513672,0.50341797,-0.3215332,0.083984375,0.5161133,-0.34814453
0.016113281,0.5661621,-0.26586914,0.051513672,0.50341797,-0.3215332
0.0715332,0.71850586,-0.16479492,0.016113281,0.5661621,-0.26586914
0.11401367,0.78564453,-0.10522461,0.0715332,0.71850586,-0.16479492
0.16503906,0.9067383,-0.08203125,0.11401367,0.78564453,-0.10522461
0.2355957,0.8676758,-0.08618164,0.16503906,0.9067383,-0.08203125
0.24682617,0.8535156,-0.044189453,0.2355957,0.8676758,-0.08618164
0.35107422,0.9433594,0.032226563,0.24682617,0.8535156,-0.044189453
0.46240234,1.3874512,0.040527344,0.35107422,0.9433594,0.032226563
0.53515625,1.5610352,0.04711914,0.46240234,1.3874512,0.040527344
0.58740234,1.7045898,-0.041503906,0.53515625,1.5610352,0.04711914
0.5720215,1.7727051,-0.106933594,0.58740234,1.7045898,-0.041503906
0.57006836,1.697998,-0.15649414,0.5720215,1.7727051,-0.106933594
0.5739746,1.5373535,-0.3149414,0.57006836,1.697998,-0.15649414
0.501709,1.4597168,-0.24194336,0.5739746,1.5373535,-0.3149414
0.4206543,1.4606934,-0.15014648,0.5739746,1.5373535,-0.3149414
0.30249023,1.5288086,-0.041748047,0.4206543,1.4606934,-0.15014648
0.30249023,1.5197754,-0.12426758,0.30249023,1.5288086,-0.041748047
0.35888672,1.5490723,-0.29516602,0.30249023,1.5288086,-0.041748047
0.49243164,1.59375,-0.36816406,0.35888672,1.5490723,-0.29516602
0.44433594,1.3588867,-0.16113281,0.49243164,1.59375,-0.36816406
0.3696289,1.2177734,-0.05102539,0.49243164,1.59375,-0.36816406
0.27563477,1.190918,0.032714844,0.3696289,1.2177734,-0.05102539
0.3720703,1.2041016,-0.018554688,0.27563477,1.190918,0.032714844
0.44067383,1.2119141,-0.002929688,0.27563477,1.190918,0.032714844
0.4399414,1.2109375,0.013427734,0.44067383,1.2119141,-0.002929688
0.328125,1.0695801,0.09082031,0.4399414,1.2109375,0.013427734
0.28173828,0.99194336,0.10961914,0.4399414,1.2109375,0.013427734
0.22485352,0.88916016,0.21411133,0.28173828,0.99194336,0.10961914
0.21020508,0.78344727,0.2619629,0.22485352,0.88916016,0.21411133
0.22143555,0.79663086,0.27783203,0.22485352,0.88916016,0.21411133
0.24951172,0.88256836,0.2932129,0.22143555,0.79663086,0.27783203
0.24487305,0.90722656,0.2680664,0.24951172,0.88256836,0.2932129
0.23583984,0.86743164,0.29418945,0.24951172,0.88256836,0.2932129
0.1887207,0.7355957,0.33862305,0.23583984,0.86743164,0.29418945
0.12988281,0.68408203,0.3894043,0.1887207,0.7355957,0.33862305
0.12084961,0.6801758,0.40551758,0.12988281,0.68408203,0.3894043
0.106933594,0.69189453,0.4255371,0.12084961,0.6801758,0.40551758
0.0847168,0.6447754,0.32861328,0.106933594,0.69189453,0.4255371
0.10620117,0.64819336,0.2775879,0.0847168,0.6447754,0.32861328
0.11987305,0.7397461,0.26489258,0.10620117,0.64819336,0.2775879
0.028808594,0.8066406,0.28271484,0.11987305,0.7397461,0.26489258
0.001220703,0.8239746,0.30737305,0.028808594,0.8066406,0.28271484
-0.009033203,0.8317871,0.35888672,0.001220703,0.8239746,0.30737305
-0.033447266,0.8378906,0.33984375,-0.009033203,0.8317871,0.35888672
-0.061523438,0.82666016,0.27661133,-0.033447266,0.8378906,0.33984375
-0.037109375,0.82421875,0.12548828,-0.061523438,0.82666016,0.27661133
-0.011962891,1.0273438,0.13061523,-0.037109375,0.82421875,0.12548828
-0.052978516,1.1948242,0.19433594,-0.011962891,1.0273438,0.13061523
-0.09838867,1.0651855,0.23535156,-0.052978516,1.1948242,0.19433594
-0.12451172,0.8996582,0.31225586,-0.09838867,1.0651855,0.23535156
-0.17480469,0.8569336,0.28051758,-0.12451172,0.8996582,0.31225586
-0.27319336,0.8522949,0.09838867,-0.17480469,0.8569336,0.28051758
-0.32861328,1.15625,-0.10058594,-0.27319336,0.8522949,0.09838867
-0.29296875,1.328125,-0.22558594,-0.32861328,1.15625,-0.10058594
-0.07080078,1.4897461,-0.41992188,-0.29296875,1.328125,-0.22558594
0.04663086,1.3835449,-0.36450195,-0.07080078,1.4897461,-0.41992188
-0.017089844,1.3190918,-0.30444336,0.04663086,1.3835449,-0.36450195
-0.20751953,1.2050781,-0.27685547,-0.017089844,1.3190918,-0.30444336
-0.25512695,1.1057129,-0.26660156,-0.20751953,1.2050781,-0.27685547
-0.25048828,1.0253906,-0.3046875,-0.25512695,1.1057129,-0.26660156
-0.2397461,0.8120117,-0.35595703,-0.25048828,1.0253906,-0.3046875
-0.2902832,0.7277832,-0.39257813,-0.2397461,0.8120117,-0.35595703
-0.28344727,0.7199707,-0.40356445,-0.2902832,0.7277832,-0.39257813
-0.21704102,0.71435547,-0.4423828,-0.28344727,0.7199707,-0.40356445
-0.15283203,0.60668945,-0.52075195,-0.21704102,0.71435547,-0.4423828
-0.122802734,0.54589844,-0.5498047,-0.15283203,0.60668945,-0.52075195
-0.107177734,0.5161133,-0.5661621,-0.122802734,0.54589844,-0.5498047
-0.11328125,0.529541,-0.58032227,-0.107177734,0.5161133,-0.5661621
-0.087890625,0.45996094,-0.60498047,-0.107177734,0.5161133,-0.5661621
-0.02319336,0.26416016,-0.6447754,-0.087890625,0.45996094,-0.60498047
0.016113281,0.30932617,-0.7104492,-0.02319336,0.26416016,-0.6447754
0.030273438,0.43530273,-0.7128906,-0.02319336,0.26416016,-0.6447754
0.013427734,0.63720703,-0.68652344,0.030273438,0.43530273,-0.7128906
-0.040527344,0.60424805,-0.6994629,0.013427734,0.63720703,-0.68652344
-0.07788086,0.62158203,-0.7504883,0.013427734,0.63720703,-0.68652344
-0.09350586,0.5991211,-0.82470703,-0.07788086,0.62158203,-0.7504883
-0.10913086,0.5944824,-0.88256836,-0.09350586,0.5991211,-0.82470703
-0.103027344,0.55566406,-0.8964844,-0.09350586,0.5991211,-0.82470703
-0.096191406,0.5793457,-0.78881836,-0.103027344,0.55566406,-0.8964844
-0.18310547,0.58813477,-0.68188477,-0.096191406,0.5793457,-0.78881836
-0.21777344,0.609375,-0.71875,-0.096191406,0.5793457,-0.78881836
-0.19213867,0.6772461,-0.7841797,-0.21777344,0.609375,-0.71875
-0.22143555,0.57836914,-0.7675781,-0.19213867,0.6772461,-0.7841797
-0.25317383,0.52905273,-0.82177734,-0.19213867,0.6772461,-0.7841797
-0.17919922,0.55249023,-0.8327637,-0.25317383,0.52905273,-0.82177734
-0.23828125,0.63500977,-0.74072266,-0.17919922,0.55249023,-0.8327637
-0.26367188,0.62231445,-0.6569824,-0.17919922,0.55249023,-0.8327637
-0.24682617,0.5419922,-0.7253418,-0.26367188,0.62231445,-0.6569824
-0.24389648,0.6315918,-0.79052734,-0.24682617,0.5419922,-0.7253418
-0.25073242,0.6755371,-0.76000977,-0.24682617,0.5419922,-0.7253418
-0.26733398,0.60668945,-0.7121582,-0.25073242,0.6755371,-0.76000977
-0.22509766,0.5559082,-0.80444336,-0.26733398,0.60668945,-0.7121582
-0.20727539,0.5666504,-0.8161621,-0.22509766,0.5559082,-0.80444336
-0.25512695,0.59643555,-0.7783203,-0.20727539,0.5666504,-0.8161621
-0.24023438,0.63720703,-0.7836914,-0.25512695,0.59643555,-0.7783203
-0.21606445,0.6430664,-0.7702637,-0.24023438,0.63720703,-0.7836914
-0.22558594,0.6105957,-0.7602539,-0.21606445,0.6430664,-0.7702637
-0.24267578,0.66259766,-0.73413086,-0.22558594,0.6105957,-0.7602539
-0.25048828,0.66748047,-0.6916504,-0.24267578,0.66259766,-0.73413086
-0.2783203,0.638916,-0.6958008,-0.25048828,0.66748047,-0.6916504
-0.2763672,0.6081543,-0.84033203,-0.2783203,0.638916,-0.6958008
-0.2619629,0.62158203,-0.8901367,-0.2763672,0.6081543,-0.84033203
-0.26245117,0.6879883,-0.78637695,-0.2619629,0.62158203,-0.8901367
-0.26293945,0.7180176,-0.5996094,-0.26245117,0.6879883,-0.78637695
-0.2692871,0.6706543,-0.59521484,-0.26293945,0.7180176,-0.5996094
-0.22583008,0.52783203,-0.8364258,-0.2692871,0.6706543,-0.59521484
-0.23266602,0.8120117,-0.78222656,-0.22583008,0.52783203,-0.8364258
-0.2590332,0.86499023,-0.6784668,-0.23266602,0.8120117,-0.78222656
-0.23901367,0.6105957,-0.5917969,-0.2590332,0.86499023,-0.6784668
-0.16381836,0.44604492,-0.66308594,-0.23901367,0.6105957,-0.5917969
-0.16064453,0.52783203,-0.7207031,-0.16381836,0.44604492,-0.66308594
-0.18579102,0.6357422,-0.79589844,-0.16064453,0.52783203,-0.7207031
-0.24536133,0.6828613,-0.77856445,-0.18579102,0.6357422,-0.79589844
-0.25952148,0.67041016,-0.66503906,-0.24536133,0.6828613,-0.77856445
-0.28295898,0.52856445,-0.66796875,-0.25952148,0.67041016,-0.66503906
-0.13183594,0.673584,-0.7163086,-0.28295898,0.52856445,-0.66796875
-0.13671875,0.7375488,-0.75219727,-0.13183594,0.673584,-0.7163086
-0.15649414,0.6140137,-0.8359375,-0.13671875,0.7375488,-0.75219727
-0.25390625,0.65527344,-0.7675781,-0.15649414,0.6140137,-0.8359375
-0.26635742,0.6381836,-0.76049805,-0.25390625,0.65527344,-0.7675781
-0.24902344,0.7102051,-0.7895508,-0.26635742,0.6381836,-0.76049805
-0.2836914,0.7734375,-0.8347168,-0.24902344,0.7102051,-0.7895508
-0.24658203,0.74243164,-0.85668945,-0.2836914,0.7734375,-0.8347168
-0.14868164,0.7944336,-0.8491211,-0.24658203,0.74243164,-0.85668945
-0.19628906,0.8171387,-0.77978516,-0.14868164,0.7944336,-0.8491211
-0.21191406,0.80737305,-0.7705078,-0.14868164,0.7944336,-0.8491211
-0.17358398,0.8461914,-0.7248535,-0.21191406,0.80737305,-0.7705078
-0.15673828,0.7739258,-0.7885742,-0.17358398,0.8461914,-0.7248535
-0.16455078,0.7312012,-0.7807617,-0.17358398,0.8461914,-0.7248535
-0.15795898,0.6345215,-0.6047363,-0.16455078,0.7312012,-0.7807617
-0.1784668,0.5710449,-0.6220703,-0.15795898,0.6345215,-0.6047363
-0.1706543,0.65283203,-0.6508789,-0.15795898,0.6345215,-0.6047363
-0.13208008,0.74316406,-0.6376953,-0.1706543,0.65283203,-0.6508789
-0.19042969,0.72924805,-0.6386719,-0.13208008,0.74316406,-0.6376953
-0.2133789,0.72998047,-0.640625,-0.13208008,0.74316406,-0.6376953
-0.23022461,0.69091797,-0.6152344,-0.2133789,0.72998047,-0.640625
-0.27416992,0.68237305,-0.5605469,-0.23022461,0.69091797,-0.6152344
-0.2854004,0.7285156,-0.49609375,-0.23022461,0.69091797,-0.6152344
-0.29638672,0.7402344,-0.42163086,-0.2854004,0.7285156,-0.49609375
-0.30029297,0.66796875,-0.43359375,-0.29638672,0.7402344,-0.42163086
-0.3034668,0.6694336,-0.4567871,-0.29638672,0.7402344,-0.42163086
-0.3618164,0.7338867,-0.4897461,-0.3034668,0.6694336,-0.4567871
-0.37426758,0.83496094,-0.58032227,-0.3618164,0.7338867,-0.4897461
-0.3400879,0.8005371,-0.6279297,-0.3618164,0.7338867,-0.4897461
-0.29760742,0.71777344,-0.63793945,-0.3400879,0.8005371,-0.6279297
-0.33251953,0.67089844,-0.5905762,-0.29760742,0.71777344,-0.63793945
-0.359375,0.6936035,-0.56762695,-0.29760742,0.71777344,-0.63793945
-0.40698242,0.7585449,-0.5251465,-0.359375,0.6936035,-0.56762695
-0.4650879,0.6855469,-0.55615234,-0.40698242,0.7585449,-0.5251465
-0.47631836,0.60961914,-0.57836914,-0.4650879,0.6855469,-0.55615234
-0.46484375,0.53930664,-0.5769043,-0.47631836,0.60961914,-0.57836914
-0.42163086,0.6452637,-0.5085449,-0.46484375,0.53930664,-0.5769043
-0.40600586,0.68725586,-0.4621582,-0.42163086,0.6452637,-0.5085449
-0.42089844,0.72558594,-0.38452148,-0.40600586,0.68725586,-0.4621582
-0.44506836,0.74658203,-0.48339844,-0.42089844,0.72558594,-0.38452148
-0.40698242,0.76000977,-0.55126953,-0.44506836,0.74658203,-0.48339844
-0.32470703,0.7219238,-0.6647949,-0.40698242,0.76000977,-0.55126953
-0.34301758,0.67529297,-0.72387695,-0.32470703,0.7219238,-0.6647949
-0.35620117,0.6401367,-0.7182617,-0.34301758,0.67529297,-0.72387695
-0.35205078,0.63623047,-0.7011719,-0.35620117,0.6401367,-0.7182617
-0.34765625,0.6760254,-0.7282715,-0.35205078,0.63623047,-0.7011719
-0.3371582,0.7155762,-0.7338867,-0.34765625,0.6760254,-0.7282715
-0.3017578,0.75634766,-0.7636719,-0.3371582,0.7155762,-0.7338867
-0.30517578,0.7199707,-0.7590332,-0.3017578,0.75634766,-0.7636719
-0.29003906,0.68725586,-0.7324219,-0.30517578,0.7199707,-0.7590332
-0.26904297,0.701416,-0.7006836,-0.29003906,0.68725586,-0.7324219
-0.25341797,0.7504883,-0.70288086,-0.26904297,0.701416,-0.7006836
-0.25170898,0.75927734,-0.703125,-0.25341797,0.7504883,-0.70288086
-0.2722168,0.7368164,-0.68896484,-0.25170898,0.75927734,-0.703125
-0.2836914,0.6855469,-0.66186523,-0.2722168,0.7368164,-0.68896484
-0.28027344,0.66430664,-0.63964844,-0.2836914,0.6855469,-0.66186523
-0.27075195,0.6711426,-0.61572266,-0.28027344,0.66430664,-0.63964844
-0.27270508,0.68066406,-0.6159668,-0.27075195,0.6711426,-0.61572266
-0.2783203,0.6813965,-0.63500977,-0.27270508,0.68066406,-0.6159668
-0.29125977,0.64990234,-0.65722656,-0.2783203,0.6813965,-0.63500977
-0.28979492,0.6345215,-0.6660156,-0.29125977,0.64990234,-0.65722656
-0.28808594,0.62890625,-0.6533203,-0.28979492,0.6345215,-0.6660156
-0.3046875,0.6491699,-0.65478516,-0.28808594,0.62890625,-0.6533203
-0.31445313,0.6623535,-0.6813965,-0.3046875,0.6491699,-0.65478516
-0.31420898,0.66796875,-0.68896484,-0.31445313,0.6623535,-0.6813965
-0.3178711,0.6413574,-0.6838379,-0.31420898,0.66796875,-0.68896484
-0.30908203,0.6315918,-0.67211914,-0.3178711,0.6413574,-0.6838379
-0.29907227,0.6472168,-0.6723633,-0.3178711,0.6413574,-0.6838379
-0.30932617,0.66552734,-0.6677246,-0.29907227,0.6472168,-0.6723633
-0.30029297,0.65844727,-0.7023926,-0.30932617,0.66552734,-0.6677246
-0.2536621,0.689209,-0.7104492,-0.30932617,0.66552734,-0.6677246
-0.26831055,0.6726074,-0.70874023,-0.2536621,0.689209,-0.7104492
-0.27978516,0.6623535,-0.7001953,-0.26831055,0.6726074,-0.70874023
-0.2800293,0.6530762,-0.6936035,-0.26831055,0.6726074,-0.70874023
-0.29736328,0.65527344,-0.6972656,-0.2800293,0.6530762,-0.6936035
-0.28979492,0.6533203,-0.7011719,-0.29736328,0.65527344,-0.6972656
-0.2932129,0.6516113,-0.7026367,-0.29736328,0.65527344,-0.6972656
-0.3071289,0.65600586,-0.72680664,-0.2932129,0.6516113,-0.7026367
-0.3005371,0.6340332,-0.73217773,-0.3071289,0.65600586,-0.72680664
-0.30664063,0.626709,-0.7307129,-0.3071289,0.65600586,-0.72680664
-0.3244629,0.6074219,-0.72631836,-0.30664063,0.626709,-0.7307129
-0.28955078,0.61328125,-0.7246094,-0.3244629,0.6074219,-0.72631836
-0.28271484,0.61743164,-0.71655273,-0.3244629,0.6074219,-0.72631836
-0.29467773,0.6003418,-0.7109375,-0.28271484,0.61743164,-0.71655273
-0.2932129,0.6047363,-0.68725586,-0.29467773,0.6003418,-0.7109375
-0.29467773,0.5925293,-0.6682129,-0.29467773,0.6003418,-0.7109375
-0.32836914,0.59033203,-0.65405273,-0.29467773,0.5925293,-0.6682129
-0.30786133,0.59375,-0.6533203,-0.32836914,0.59033203,-0.65405273
-0.2980957,0.5888672,-0.6550293,-0.32836914,0.59033203,-0.65405273
-0.30249023,0.6291504,-0.71191406,-0.2980957,0.5888672,-0.6550293
-0.25878906,0.61450195,-0.7609863,-0.30249023,0.6291504,-0.71191406
-0.2541504,0.6142578,-0.7590332,-0.25878906,0.61450195,-0.7609863
-0.26904297,0.64282227,-0.74780273,-0.2541504,0.6142578,-0.7590332
-0.2524414,0.654541,-0.7421875,-0.26904297,0.64282227,-0.74780273
-0.24804688,0.63793945,-0.72265625,-0.2524414,0.654541,-0.7421875
-0.2956543,0.67578125,-0.7224121,-0.24804688,0.63793945,-0.72265625
-0.3244629,0.70214844,-0.76171875,-0.2956543,0.67578125,-0.7224121
-0.32495117,0.69262695,-0.77685547,-0.3244629,0.70214844,-0.76171875
-0.32788086,0.65844727,-0.7758789,-0.32495117,0.69262695,-0.77685547
-0.32348633,0.61035156,-0.72924805,-0.32788086,0.65844727,-0.7758789
-0.32373047,0.5957031,-0.6887207,-0.32348633,0.61035156,-0.72924805
-0.36254883,0.58569336,-0.64453125,-0.32373047,0.5957031,-0.6887207
-0.38305664,0.6135254,-0.6557617,-0.36254883,0.58569336,-0.64453125
-0.37597656,0.6328125,-0.66845703,-0.38305664,0.6135254,-0.6557617
-0.3564453,0.6357422,-0.69873047,-0.37597656,0.6328125,-0.66845703
-0.3540039,0.5974121,-0.6936035,-0.3564453,0.6357422,-0.69873047
-0.35180664,0.5944824,-0.68603516,-0.3540039,0.5974121,-0.6936035
-0.3474121,0.62109375,-0.6784668,-0.35180664,0.5944824,-0.68603516
-0.34033203,0.6665039,-0.6977539,-0.3474121,0.62109375,-0.6784668
-0.32910156,0.66259766,-0.7236328,-0.34033203,0.6665039,-0.6977539
-0.29614258,0.6394043,-0.7609863,-0.32910156,0.66259766,-0.7236328
-0.27026367,0.61083984,-0.75512695,-0.29614258,0.6394043,-0.7609863
-0.26953125,0.58203125,-0.74243164,-0.27026367,0.61083984,-0.75512695
-0.27148438,0.57470703,-0.7392578,-0.26953125,0.58203125,-0.74243164
-0.2536621,0.58618164,-0.73583984,-0.27148438,0.57470703,-0.7392578
-0.25317383,0.5888672,-0.7475586,-0.2536621,0.58618164,-0.73583984
-0.2709961,0.560791,-0.77124023,-0.25317383,0.5888672,-0.7475586
-0.29101563,0.52246094,-0.7590332,-0.2709961,0.560791,-0.77124023
-0.30737305,0.5102539,-0.7363281,-0.29101563,0.52246094,-0.7590332
-0.35473633,0.5251465,-0.6970215,-0.30737305,0.5102539,-0.7363281
-0.39160156,0.56811523,-0.7080078,-0.35473633,0.5251465,-0.6970215
-0.40820313,0.6020508,-0.73657227,-0.39160156,0.56811523,-0.7080078
-0.42797852,0.63842773,-0.7807617,-0.40820313,0.6020508,-0.73657227
-0.4440918,0.6418457,-0.75341797,-0.42797852,0.63842773,-0.7807617
-0.4555664,0.61621094,-0.7207031,-0.42797852,0.63842773,-0.7807617
-0.46679688,0.56347656,-0.6904297,-0.4555664,0.61621094,-0.7207031
-0.45385742,0.5605469,-0.75146484,-0.46679688,0.56347656,-0.6904297
-0.43823242,0.5661621,-0.77246094,-0.46679688,0.56347656,-0.6904297
-0.44360352,0.5517578,-0.78027344,-0.43823242,0.5661621,-0.77246094
-0.4675293,0.5324707,-0.7590332,-0.44360352,0.5517578,-0.78027344
-0.45898438,0.5241699,-0.7285156,-0.44360352,0.5517578,-0.78027344
-0.4729004,0.48706055,-0.75146484,-0.45898438,0.5241699,-0.7285156
-0.5012207,0.40576172,-0.86987305,-0.4729004,0.48706055,-0.75146484
-0.5109863,0.3696289,-0.91552734,-0.4729004,0.48706055,-0.75146484
-0.5739746,0.3959961,-0.94140625,-0.5109863,0.3696289,-0.91552734
-0.6574707,0.46704102,-0.8520508,-0.5739746,0.3959961,-0.94140625
-0.69140625,0.5319824,-0.7902832,-0.5739746,0.3959961,-0.94140625
-0.7265625,0.44482422,-0.8093262,-0.69140625,0.5319824,-0.7902832
-0.6647949,0.30908203,-0.82470703,-0.7265625,0.44482422,-0.8093262
-0.6237793,0.3659668,-0.84936523,-0.7265625,0.44482422,-0.8093262
-0.5073242,0.47607422,-0.8300781,-0.6237793,0.3659668,-0.84936523
-0.47192383,0.5732422,-0.8022461,-0.5073242,0.47607422,-0.8300781
-0.4934082,0.6064453,-0.7902832,-0.5073242,0.47607422,-0.8300781
-0.49145508,0.6201172,-0.74121094,-0.4934082,0.6064453,-0.7902832
-0.40478516,0.7055664,-0.7180176,-0.49145508,0.6201172,-0.74121094
-0.37646484,0.62402344,-0.69873047,-0.49145508,0.6201172,-0.74121094
-0.30810547,0.47094727,-0.74438477,-0.37646484,0.62402344,-0.69873047
-0.2055664,0.3449707,-0.75390625,-0.30810547,0.47094727,-0.74438477
-0.14868164,0.35009766,-0.69384766,-0.2055664,0.3449707,-0.75390625
-0.032226563,0.3190918,-0.4375,-0.14868164,0.35009766,-0.69384766
0.063964844,0.5324707,-0.30810547,-0.032226563,0.3190918,-0.4375
0.13110352,0.53466797,-0.41992188,0.063964844,0.5324707,-0.30810547
0.25512695,0.44018555,-0.7866211,0.13110352,0.53466797,-0.41992188
0.25952148,0.4465332,-0.8469238,0.25512695,0.44018555,-0.7866211
0.24389648,0.4362793,-0.68603516,0.25952148,0.4465332,-0.8469238
0.1640625,0.6086426,-0.6340332,0.24389648,0.4362793,-0.68603516
0.15844727,0.64746094,-0.9494629,0.1640625,0.6086426,-0.6340332
0.19555664,0.46191406,-1.0720215,0.15844727,0.64746094,-0.9494629
0.0949707,0.33544922,-1.0512695,0.19555664,0.46191406,-1.0720215
-0.02758789,0.45458984,-0.9321289,0.0949707,0.33544922,-1.0512695
-0.09716797,0.47387695,-0.93359375,-0.02758789,0.45458984,-0.9321289
-0.13232422,0.5600586,-0.89282227,-0.09716797,0.47387695,-0.93359375
-0.15185547,0.46655273,-0.7624512,-0.13232422,0.5600586,-0.89282227
-0.17260742,0.4868164,-0.8100586,-0.15185547,0.46655273,-0.7624512
-0.16967773,0.39013672,-0.9296875,-0.17260742,0.4868164,-0.8100586
-0.1381836,0.45166016,-1.0383301,-0.16967773,0.39013672,-0.9296875
-0.123535156,0.44604492,-1.0061035,-0.1381836,0.45166016,-1.0383301
-0.18432617,0.36767578,-0.91137695,-0.123535156,0.44604492,-1.0061035
-0.17895508,0.1303711,-0.8598633,-0.18432617,0.36767578,-0.91137695
-0.19677734,0.15795898,-0.8178711,-0.17895508,0.1303711,-0.8598633
-0.2578125,0.30395508,-0.83569336,-0.19677734,0.15795898,-0.8178711
-0.22583008,0.35864258,-0.9628906,-0.2578125,0.30395508,-0.83569336
-0.19848633,0.32006836,-0.9921875,-0.22583008,0.35864258,-0.9628906
